"TABLE_NAME","TABLESPACE_NAME","CLUSTER_NAME","IOT_NAME","STATUS","PCT_FREE","PCT_USED","INI_TRANS","MAX_TRANS","INITIAL_EXTENT","NEXT_EXTENT","MIN_EXTENTS","MAX_EXTENTS","PCT_INCREASE","FREELISTS","FREELIST_GROUPS","LOGGING","BACKED_UP","NUM_ROWS","BLOCKS","EMPTY_BLOCKS","AVG_SPACE","CHAIN_CNT","AVG_ROW_LEN","AVG_SPACE_FREELIST_BLOCKS","NUM_FREELIST_BLOCKS","DEGREE","INSTANCES","CACHE","TABLE_LOCK","SAMPLE_SIZE","LAST_ANALYZED","PARTITIONED","IOT_TYPE","TEMPORARY","SECONDARY","NESTED","BUFFER_POOL","FLASH_CACHE","CELL_FLASH_CACHE","ROW_MOVEMENT","GLOBAL_STATS","USER_STATS","DURATION","SKIP_CORRUPT","MONITORING","CLUSTER_OWNER","DEPENDENCIES","COMPRESSION","COMPRESS_FOR","DROPPED","READ_ONLY","SEGMENT_CREATED","RESULT_CACHE","CLUSTERING","ACTIVITY_TRACKING","DML_TIMESTAMP","HAS_IDENTITY","CONTAINER_DATA","INMEMORY","INMEMORY_PRIORITY","INMEMORY_DISTRIBUTE","INMEMORY_COMPRESSION","INMEMORY_DUPLICATE","DEFAULT_COLLATION","DUPLICATED","SHARDED","EXTERNAL","CELLMEMORY","CONTAINERS_DEFAULT","CONTAINER_MAP","EXTENDED_DATA_LINK","EXTENDED_DATA_LINK_MAP","INMEMORY_SERVICE","INMEMORY_SERVICE_NAME","CONTAINER_MAP_OBJECT","OWNER","CONSTRAINT_NAME","CONSTRAINT_TYPE","TABLE_NAME_1","SEARCH_CONDITION","SEARCH_CONDITION_VC","R_OWNER","R_CONSTRAINT_NAME","DELETE_RULE","STATUS_1","DEFERRABLE","DEFERRED","VALIDATED","GENERATED","BAD","RELY","LAST_CHANGE","INDEX_OWNER","INDEX_NAME","INVALID","VIEW_RELATED","ORIGIN_CON_ID"
"SUPERVISAR","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","SYS_C0012142","C","SUPERVISAR","""ID_SUC"" IS NOT NULL","""ID_SUC"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",21/05/19,"","","","",1
"SUPERVISAR","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","SYS_C0012143","C","SUPERVISAR","""ID_TIPO_DEP"" IS NOT NULL","""ID_TIPO_DEP"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",21/05/19,"","","","",1
"SUPERVISAR","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","FK_EMPLEADO_SUPERVISAR","R","SUPERVISAR","","","USERP9","PK_EMPLEADO","NO ACTION","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"","","","",1
"SUPERVISAR","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","FK_DEP_SUPERVISAR","R","SUPERVISAR","","","USERP9","CK_TENER_DEPARTAMENTO","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"","","","",1
"VENTA","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","SYS_C0012146","C","VENTA","""NUM_TARJETA"" IS NOT NULL","""NUM_TARJETA"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",21/05/19,"","","","",1
"VENTA","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","SYS_C0012147","C","VENTA","""ID_EMPLEADO"" IS NOT NULL","""ID_EMPLEADO"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",21/05/19,"","","","",1
"VENTA","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","PK_VENTA","P","VENTA","","","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"USERP9","PK_VENTA","","",1
"VENTA","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","FK_EMPLEADO_VENTA","R","VENTA","","","USERP9","PK_EMPLEADO","SET NULL","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"","","","",1
"VENTA","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","FK_TARJ_VENTA","R","VENTA","","","USERP9","PK_TARJETA","SET NULL","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"","","","",1
"TIPO_PAGO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","SYS_C0012151","C","TIPO_PAGO","""NUM_TRANSAC"" IS NOT NULL","""NUM_TRANSAC"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",21/05/19,"","","","",1
"TIPO_PAGO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","SYS_C0012152","C","TIPO_PAGO","""ID_VENTA"" IS NOT NULL","""ID_VENTA"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",21/05/19,"","","","",1
"TIPO_PAGO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","FK_VENTA_PAGO","R","TIPO_PAGO","","","USERP9","PK_VENTA","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"","","","",1
"TIPO_PAGO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","PK_TIPO_PAGO","P","TIPO_PAGO","","","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"USERP9","PK_TIPO_PAGO","","",1
"METODO_PAGO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","SYS_C0012155","C","METODO_PAGO","""MEDIO"" IS NOT NULL","""MEDIO"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",21/05/19,"","","","",1
"METODO_PAGO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","SYS_C0012156","C","METODO_PAGO","""NUM_TRANSAC"" IS NOT NULL","""NUM_TRANSAC"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",21/05/19,"","","","",1
"METODO_PAGO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","SYS_C0012157","C","METODO_PAGO","""NUM_TARJETA"" IS NOT NULL","""NUM_TARJETA"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",21/05/19,"","","","",1
"METODO_PAGO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","FK_TRANS","R","METODO_PAGO","","","USERP9","PK_TIPO_PAGO","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"","","","",1
"METODO_PAGO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","FK_TARJ_MET_PAGO","R","METODO_PAGO","","","USERP9","PK_TARJETA","SET NULL","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"","","","",1
"TICKET","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","SYS_C0012160","C","TICKET","""ID_VENTA"" IS NOT NULL","""ID_VENTA"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",21/05/19,"","","","",1
"TICKET","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","PK_TICKET","P","TICKET","","","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"USERP9","PK_TICKET","","",1
"TICKET","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","FK_VENTA_TICKET","R","TICKET","","","USERP9","PK_VENTA","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"","","","",1
"CANJEAR_TICKET","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","SYS_C0012163","C","CANJEAR_TICKET","""ID_TICKET"" IS NOT NULL","""ID_TICKET"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",21/05/19,"","","","",1
"CANJEAR_TICKET","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","SYS_C0012164","C","CANJEAR_TICKET","""ID_CLIENTE"" IS NOT NULL","""ID_CLIENTE"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",21/05/19,"","","","",1
"CANJEAR_TICKET","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","FK_TICKET","R","CANJEAR_TICKET","","","USERP9","PK_TICKET","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"","","","",1
"CANJEAR_TICKET","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","FK_CLIENTE_CANJEAR","R","CANJEAR_TICKET","","","USERP9","PK_CLIENTE","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"","","","",1
"INSTANCIA_PRODUCTO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","SYS_C0012167","C","INSTANCIA_PRODUCTO","""ID_PRODUCTO"" IS NOT NULL","""ID_PRODUCTO"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",21/05/19,"","","","",1
"INSTANCIA_PRODUCTO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","SYS_C0012168","C","INSTANCIA_PRODUCTO","""CODIGO_BARRAS"" IS NOT NULL","""CODIGO_BARRAS"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",21/05/19,"","","","",1
"INSTANCIA_PRODUCTO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","SYS_C0012169","C","INSTANCIA_PRODUCTO","""ID_VENTA"" IS NOT NULL","""ID_VENTA"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",21/05/19,"","","","",1
"INSTANCIA_PRODUCTO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","PK_INST_PROD","P","INSTANCIA_PRODUCTO","","","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"USERP9","PK_INST_PROD","","",1
"INSTANCIA_PRODUCTO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","FK_COD_BARR_INST_PROD","R","INSTANCIA_PRODUCTO","","","USERP9","PK_PRODUCTO","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"","","","",1
"INSTANCIA_PRODUCTO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","FK_ID_PRODUC_INST_PROD","R","INSTANCIA_PRODUCTO","","","USERP9","PK_LOTE","SET NULL","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"","","","",1
"INSTANCIA_PRODUCTO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","FK_ID_DEP_INST_PROD","R","INSTANCIA_PRODUCTO","","","USERP9","PK_TIPO_DEP","SET NULL","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"","","","",1
"INSTANCIA_PRODUCTO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP9","FK_VENTA","R","INSTANCIA_PRODUCTO","","","USERP9","PK_VENTA","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"","","","",1
"COMPUESTOS","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","SYSTEM","FK_MEDICAMENTO","R","COMPUESTOS","","","SYSTEM","PK_MEDICAMENTO","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",21/05/19,"","","","",1
"SUCURSAL","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","SYSTEM","SYS_C0012176","C","SUCURSAL","""ID_SUCURSAL"" IS NOT NULL","""ID_SUCURSAL"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",21/05/19,"","","","",1
"SUCURSAL","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","SYSTEM","SYS_C0012177","C","SUCURSAL","""CALLE"" IS NOT NULL","""CALLE"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",21/05/19,"","","","",1
"SUCURSAL","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","SYSTEM","SYS_C0012178","C","SUCURSAL","""CP"" IS NOT NULL","""CP"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",21/05/19,"","","","",1
